Title,Author,PDF URL
The Clock and the Pizza- Two Stories in Mechanistic Explanation of Neural Networks,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/56cbfbf49937a0873d451343ddc8c57d-Abstract-Conference.html
Convergent Bregman Plug-and-Play Image Restoration for Poisson Inverse Problems,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/56db53e53db1b29ae658e53fb764f067-Abstract-Conference.html
SQ Lower Bounds for Learning Mixtures of Linear Classifiers,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/571fcbd2ad4273d9df51d7abc1172112-Abstract-Conference.html
Canonical normalizing flows for manifold learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/572a6f16ec44f794fb3e0f8a310acbc6-Abstract-Conference.html
Regularizing Neural Networks with Meta-Learning Generative Models,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/572cd21bd5dea96b065476b77d21b3c6-Abstract-Conference.html
Landscape Surrogate- Learning Decision Losses for Mathematical Optimization Under Partial Information,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/574f145eac328cc4aaf9358e27120eb5-Abstract-Conference.html
Quantifying & Modeling Multimodal Interactions- An Information Decomposition Framework,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/575286a73f238b6516ce0467d67eadb2-Abstract-Conference.html
A Single 2D Pose with Context is Worth Hundreds for 3D Human Pose Estimation,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5752f9fd2d5c40174738d6f02c202e72-Abstract-Conference.html
On the Stability-Plasticity Dilemma in Continual Meta-Learning- Theory and Algorithm,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57587d8d6a7ede0e5302fc22d0878c53-Abstract-Conference.html
Paraphrasing evades detectors of AI-generated text, but retrieval is an effective defense,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/575c450013d0e99e4b0ecf82bd1afaa4-Abstract-Conference.html
ChimpACT- A Longitudinal Dataset for Understanding Chimpanzee Behaviors,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57a95cd3898bf4912269848a01f53620-Abstract-Datasets_and_Benchmarks.html
Energy Transformer,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57a9b97477b67936298489e3c1417b0a-Abstract-Conference.html
Theoretical and Practical Perspectives on what Influence Functions Do,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57bb27b9be6ad04019ae3cea2b540872-Abstract-Conference.html
trajdata- A Unified Interface to Multiple Human Trajectory Datasets,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57bb67dbe17bfb660c8c63d089ea05b9-Abstract-Datasets_and_Benchmarks.html
On Sparse Modern Hopfield Model,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57bc0a850255e2041341bf74c7e2b9fa-Abstract-Conference.html
D-CIPHER- Discovery of Closed-form Partial Differential Equations,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57c30b677add9aa78e1745f0643104d0-Abstract-Conference.html
Training neural operators to preserve invariant measures of chaotic attractors,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57d7e7e1593ad1ab6818c258fa5654ce-Abstract-Conference.html
Certification of Distributional Individual Fairness,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57d8ebf4c2f050a6485f370d47656a9e-Abstract-Conference.html
Leveraging sparse and shared feature activations for disentangled representation learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/57fabaa549352c52d5d312171b16970e-Abstract-Conference.html
Mathematical Capabilities of ChatGPT,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58168e8a92994655d6da3939e7cc0918-Abstract-Datasets_and_Benchmarks.html
A Unified Framework for U-Net Design and Analysis,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58575be50c9b47902359920a4d5d1ab4-Abstract-Conference.html
On the Importance of Feature Separability in Predicting Out-Of-Distribution Error,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/585e9cf25585612ac27b535457116513-Abstract-Conference.html
The Transient Nature of Emergent In-Context Learning in Transformers,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58692a1701314e09cbd7a5f5f3871cc9-Abstract-Conference.html
When is Agnostic Reinforcement Learning Statistically Tractable-,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58a799d16fb0c1f2014e98f4ba972b25-Abstract-Conference.html
Imagine the Unseen World- A Benchmark for Systematic Generalization in Visual World Models,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58af908d6293810f1a29e69bf723dc48-Abstract-Datasets_and_Benchmarks.html
Convolutional Visual Prompt for Robust Visual Perception,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58be158bf831a706b1a66cffbc401cac-Abstract-Conference.html
LVM-Med- Learning Large-Scale Self-Supervised Vision Models for Medical Imaging via Second-order Graph Matching,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58cc11cda2a2679e8af5c6317aed0af8-Abstract-Conference.html
Lending Interaction Wings to Recommender Systems with Conversational Agents,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58cd3b02902d79aea4b3b603fb0d0941-Abstract-Conference.html
High-Fidelity Audio Compression with Improved RVQGAN,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/58d0e78cf042af5876e12661087bea12-Abstract-Conference.html
Comparing Apples to Oranges- Learning Similarity Functions for Data Produced by Different Distributions,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/59056767478c7df64e6250eadfeb0a04-Abstract-Conference.html
Scalable Transformer for PDE Surrogate Modeling,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/590daf74f99ee85df3d8c007df9c8187-Abstract-Conference.html
What is the Inductive Bias of Flatness Regularization- A Study of Deep Matrix Factorization Models,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5927edd18c5dd83aa8936a4610c72029-Abstract-Conference.html
Two Sides of The Same Coin- Bridging Deep Equilibrium Models and Neural ODEs via Homotopy Continuation,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/592da1445a51e54a3987958b5831948f-Abstract-Conference.html
Emergent and Predictable Memorization in Large Language Models,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/59404fb89d6194641c69ae99ecdf8f6d-Abstract-Conference.html
Mind2Web- Towards a Generalist Agent for the Web,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5950bf290a1570ea401bf98882128160-Abstract-Datasets_and_Benchmarks.html
MultiMoDN—Multimodal, Multi-Task, Interpretable Modular Networks,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5951641ad71b0052cf776f9b71f18932-Abstract-Conference.html
Differentiable Neuro-Symbolic Reasoning on Large-Scale Knowledge Graphs,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5965f3a748a8d41415db2bfa44635cc3-Abstract-Conference.html
Topological Parallax- A Geometric Specification for Deep Perception Models,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/597254dc45be8c166d3ccf0ba2d56325-Abstract-Conference.html
Rewiring Neurons in Non-Stationary Environments,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/599221d7ebf6b3403190f38a3f282a1c-Abstract-Conference.html
TransHP- Image Classification with Hierarchical Prompting,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/59b7c1e1716c4feadefd6c70b1dd4630-Abstract-Conference.html
Practical Differentially Private Hyperparameter Tuning with Subsampling,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/59b9582cd35f555ea8415030073e7b22-Abstract-Conference.html
Learning to Discover Skills through Guidance,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/59d4e18a60490b9ed9913f3be2b14839-Abstract-Conference.html
Polynomial-Time Linear-Swap Regret Minimization in Imperfect-Information Sequential Games,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/59f6421e64707225fdf5b28840679a07-Abstract-Conference.html
Counterfactually Comparing Abstaining Classifiers,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/59fe467d5e71ba6b8d41bb3928da6f4c-Abstract-Conference.html
Video Timeline Modeling For News Story Understanding,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5a0f92efaa8f0cd67992caf6b2fa2bac-Abstract-Datasets_and_Benchmarks.html
Understanding and Addressing the Pitfalls of Bisimulation-based Representations in Offline Reinforcement Learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5a1667459d0cdeb2fe6b2f0dffc5cb9d-Abstract-Conference.html
Predict, Refine, Synthesize- Self-Guiding Diffusion Models for Probabilistic Time Series Forecasting,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5a1a10c2c2c9b9af1514687bc24b8f3d-Abstract-Conference.html
Learning Layer-wise Equivariances Automatically using Gradients,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5a33645b5c5b7a9882652526d30d0acc-Abstract-Conference.html
PRIOR- Personalized Prior for Reactivating the Information Overlooked in Federated Learning.,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5a3674849d6d6d23ac088b9a2552f323-Abstract-Conference.html
Byzantine-Tolerant Methods for Distributed Variational Inequalities,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5a5e9197ea547141b4977a5a198bbaac-Abstract-Conference.html
Asynchrony-Robust Collaborative Perception via Bird's Eye View Flow,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5a829e299ebc1c1615ddb09e98fb6ce8-Abstract-Conference.html
Train 'n Trade- Foundations of Parameter Markets,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5a9c1af5f76da0bd37903b6f23e96c74-Abstract-Conference.html
Relax, it doesn’t matter how you get there- A new self-supervised approach for multi-timescale behavior analysis,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5aad86aa2a3c00b70c71e19bc4780319-Abstract-Conference.html
A Measure-Theoretic Axiomatisation of Causality,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5aadf1e309cc03cab3ec35afb7c9d0c8-Abstract-Conference.html
LLaVA-Med- Training a Large Language-and-Vision Assistant for Biomedicine in One Day,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5abcdf8ecdcacba028c6662789194572-Abstract-Datasets_and_Benchmarks.html
Networks are Slacking Off- Understanding Generalization Problem in Image Deraining,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5aca18e0192b2c1300479e5b700c76a9-Abstract-Conference.html
Architecture Matters- Uncovering Implicit Mechanisms in Graph Contrastive Learning,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5acf5a0ee5c17d372bfe7fdaeffd6e33-Abstract-Conference.html
Text Promptable Surgical Instrument Segmentation with Vision-Language Models,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5af741d487c5f0b08bfe56e11d1883e4-Abstract-Conference.html
OpenDataVal- a Unified Benchmark for Data Valuation,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5b047c7d862059a5df623c1ce2982fca-Abstract-Datasets_and_Benchmarks.html
On the Consistency of Maximum Likelihood Estimation of Probabilistic Principal Component Analysis,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5b0c0b2c2efdd736a53688ebfdc3bcdb-Abstract-Conference.html
Similarity, Compression and Local Steps- Three Pillars of Efficient Communications for Distributed Variational Inequalities,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5b4a459db23e6db9be2a128380953d96-Abstract-Conference.html
Lookaround Optimizer- $k$ steps around, 1 step average,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5b4b967d4222d87fa5b28b6ec7144058-Abstract-Conference.html
The Quantization Model of Neural Scaling,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5b6346a05a537d4cdb2f50323452a9fe-Abstract-Conference.html
$-varepsilon$-fractional core stability in Hedonic Games.,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5b755cf5598a4324d253025e1fbbba52-Abstract-Conference.html
Semi-Supervised Domain Generalization with Known and Unknown Classes,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5b84864ff8474fd742c66f219b2eaac1-Abstract-Conference.html
When Do Graph Neural Networks Help with Node Classification- Investigating the Homophily Principle on Node Distinguishability,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5ba11de4c74548071899cf41dec078bf-Abstract-Conference.html
(Almost) Provable Error Bounds Under Distribution Shift via Disagreement Discrepancy,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5bacb12bf81e98e2ee0eed953a23c656-Abstract-Conference.html
Schema-learning and rebinding as mechanisms of in-context learning and emergence,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5bc3356e0fa1753fff7e8d6628e71b22-Abstract-Conference.html
CAP- Correlation-Aware Pruning for Highly-Accurate Sparse Vision Models,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5bd9fbb3a5a985f80c16ddd0ec1dfc43-Abstract-Conference.html
Your representations are in the network- composable and parallel adaptation for large scale models,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5be3783ea9d43d7add5409c101d87d83-Abstract-Conference.html
Learning Energy-based Model via Dual-MCMC Teaching,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5bed8703db85ab27dc32f6a42f8fbdb6-Abstract-Conference.html
Performance-optimized deep neural networks are evolving into worse models of inferotemporal visual cortex,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5bf234ecf83cd77bc5b77a24ba9338b0-Abstract-Conference.html
Private Federated Frequency Estimation- Adapting to the Hardness of the Instance,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5bf40077b2bac53399676d33d564ef58-Abstract-Conference.html
On Class Distributions Induced by Nearest Neighbor Graphs for Node Classification of Tabular Data,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5c1863f711c721648387ac2ef745facb-Abstract-Conference.html
VRA- Variational Rectified Activation for Out-of-distribution Detection,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5c20c00504e0c049ec2370d0cceaf3c4-Abstract-Conference.html
Variational Gaussian processes for linear inverse problems,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5c25c15b5b2fd386ab188a918e54c7d5-Abstract-Conference.html
Self-Supervised Learning with Lie Symmetries for Partial Differential Equations,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5c46ae130105fa012da0446126c01d1d-Abstract-Conference.html
TempME- Towards the Explainability of Temporal Graph Neural Networks via Motif Discovery,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5c5bc3553815adb4d1a8a5b8701e41a9-Abstract-Conference.html
YouTube-ASL- A Large-Scale, Open-Domain American Sign Language-English Parallel Corpus,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5c61452daca5f0c260e683b317d13a3f-Abstract-Datasets_and_Benchmarks.html
Finite-Time Analysis of Whittle Index based Q-Learning for Restless Multi-Armed Bandits with Neural Network Function Approximation,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5c7c66dfc9f93f0c738947f3b1c13832-Abstract-Conference.html
Adapting to Continuous Covariate Shift via Online Density Ratio Estimation,Unknown Author,https://papers.nips.cc/paper_files/paper/2023/hash/5cad96c4433955a2e76749ee74a424f5-Abstract-Conference.html
